Dim1	Dim2	Dataset		
X21.115	-0.919977169	-0.070555464	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X22.115	4.779066105	-2.590766565	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X23.115	4.220422287	-2.755718366	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X24.115	12.09665062	21.80208193	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X25.115	2.506396313	-1.286779777	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X26.115	-3.503220539	-0.685910598	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X27.115	-4.544836025	0.951447292	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X28.115	-3.765769701	-1.33334674	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X29.115	16.3024955	-5.798059122	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X30.115	-2.333176952	0.553343221	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X31.115	1.819267053	-0.688224689	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X32.115	-3.558557015	-1.071254627	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X33.115	-3.256615858	-0.176155821	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X34.115	-6.596857529	2.632683142	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X35.115	2.466445703	-0.655944244	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X36.115	-0.687882226	0.04103504	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X37.115	-4.031015139	1.733383491	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X38.115	-7.550075512	2.386133357	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X39.115	5.8210149	-3.527260915	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X40.115	-2.768050652	-1.383985893	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X41.115	2.724372883	-0.508336441	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X42.115	1.933814306	-0.558477537	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X43.115	-3.629348259	-0.402864472	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X44.115	-2.003618698	0.591006621	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X45.115	-2.990880709	-1.391295568	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X46.115	1.056059856	-0.627008573	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X47.115	4.54445364	-2.766967908	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X48.115	-1.883691113	0.318684443	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X49.115	-7.576570015	2.414630636	rna	Dendritic cell_Fscn1 high(Mammary-Gland-Virgin)
X0.117	-6.690674286	2.210940464	rna	Dividing cell(Mammary-Gland-Virgin)
X1.116	1.76799633	-0.562825338	rna	Dividing cell(Mammary-Gland-Virgin)
X2.116	4.648467083	-2.816517011	rna	Dividing cell(Mammary-Gland-Virgin)
X3.116	1.559600611	-0.593319551	rna	Dividing cell(Mammary-Gland-Virgin)
X4.116	-0.675317477	-0.075385348	rna	Dividing cell(Mammary-Gland-Virgin)
X5.116	-6.026175003	2.325008019	rna	Dividing cell(Mammary-Gland-Virgin)
X6.116	-1.574683767	0.253531559	rna	Dividing cell(Mammary-Gland-Virgin)
X7.116	12.01022102	22.30411135	rna	Dividing cell(Mammary-Gland-Virgin)
X8.116	9.042629738	-4.185984746	rna	Dividing cell(Mammary-Gland-Virgin)
X9.116	2.368771095	-0.462395684	rna	Dividing cell(Mammary-Gland-Virgin)
X10.116	-3.836990576	-0.840994731	rna	Dividing cell(Mammary-Gland-Virgin)
X11.116	8.529223938	-4.063390867	rna	Dividing cell(Mammary-Gland-Virgin)
X12.116	-2.911871891	0.286095365	rna	Dividing cell(Mammary-Gland-Virgin)
X13.116	1.882932205	-0.709710256	rna	Dividing cell(Mammary-Gland-Virgin)
X14.116	-3.369739514	1.322851627	rna	Dividing cell(Mammary-Gland-Virgin)
X15.116	12.03983547	-3.432391778	rna	Dividing cell(Mammary-Gland-Virgin)
X16.116	-7.365208607	2.4682592	rna	Dividing cell(Mammary-Gland-Virgin)
X17.116	-0.171334665	-0.176314131	rna	Dividing cell(Mammary-Gland-Virgin)
X18.116	-3.430637102	-0.933157341	rna	Dividing cell(Mammary-Gland-Virgin)
X19.116	1.980168838	-0.121923105	rna	Dividing cell(Mammary-Gland-Virgin)
X20.116	-6.660078507	2.687949642	rna	Dividing cell(Mammary-Gland-Virgin)
X21.116	-2.993619781	-0.06929268	rna	Dividing cell(Mammary-Gland-Virgin)
X22.116	-6.396109562	1.653916075	rna	Dividing cell(Mammary-Gland-Virgin)
X23.116	-2.344967108	0.278493865	rna	Dividing cell(Mammary-Gland-Virgin)
X24.116	-0.25014637	-0.080758111	rna	Dividing cell(Mammary-Gland-Virgin)
X25.116	-2.096085172	0.091391905	rna	Dividing cell(Mammary-Gland-Virgin)
X26.116	1.546161909	-0.489964859	rna	Dividing cell(Mammary-Gland-Virgin)
X27.116	7.480618973	-3.899071352	rna	Dividing cell(Mammary-Gland-Virgin)
X28.116	16.73979141	-5.167825834	rna	Dividing cell(Mammary-Gland-Virgin)
X29.116	-4.851456385	1.381847574	rna	Dividing cell(Mammary-Gland-Virgin)
X30.116	18.5904422	-2.616446153	rna	Dividing cell(Mammary-Gland-Virgin)
X31.116	-7.547738533	2.14392285	rna	Dividing cell(Mammary-Gland-Virgin)
X32.116	4.369796295	-2.400853054	rna	Dividing cell(Mammary-Gland-Virgin)
X33.116	-3.714511852	0.542618736	rna	Dividing cell(Mammary-Gland-Virgin)
X34.116	2.553816099	-0.465240256	rna	Dividing cell(Mammary-Gland-Virgin)
X35.116	1.873730917	-0.43634905	rna	Dividing cell(Mammary-Gland-Virgin)
X36.116	4.18718483	-2.762417928	rna	Dividing cell(Mammary-Gland-Virgin)
X37.116	-3.845556955	-0.558150188	rna	Dividing cell(Mammary-Gland-Virgin)
X38.116	-8.013712387	1.921651169	rna	Dividing cell(Mammary-Gland-Virgin)
X39.116	-3.434151631	1.180117979	rna	Dividing cell(Mammary-Gland-Virgin)
X40.116	-5.783231239	1.571825489	rna	Dividing cell(Mammary-Gland-Virgin)
X41.116	-7.09658001	1.897102549	rna	Dividing cell(Mammary-Gland-Virgin)
X42.116	4.180953045	-2.698093072	rna	Dividing cell(Mammary-Gland-Virgin)
X43.116	-7.700218182	2.265799209	rna	Dividing cell(Mammary-Gland-Virgin)
X44.116	-4.051449995	1.393222839	rna	Dividing cell(Mammary-Gland-Virgin)
X45.116	-0.334053974	-0.14685394	rna	Dividing cell(Mammary-Gland-Virgin)
X46.116	0.177643676	-0.280914084	rna	Dividing cell(Mammary-Gland-Virgin)
X47.116	-6.718468647	2.438663944	rna	Dividing cell(Mammary-Gland-Virgin)
X48.116	-2.810234885	-0.420609252	rna	Dividing cell(Mammary-Gland-Virgin)
X49.116	-6.258476238	1.727785303	rna	Dividing cell(Mammary-Gland-Virgin)
X0.118	-0.874045338	0.181876763	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X1.117	12.03574898	22.352455	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X2.117	4.881028671	-2.637020723	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X3.117	4.332508106	-2.674570695	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X4.117	-0.188824814	-0.336769358	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X5.117	-6.15745781	2.294799252	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X6.117	-6.814852696	1.679697647	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X7.117	2.340865869	-1.039270059	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X8.117	8.038878937	-3.947982923	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X9.117	-7.468474846	3.010026916	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X10.117	-2.469921689	0.000528916	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X11.117	-2.843136053	-1.076332466	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X12.117	-7.892350655	2.026516124	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X13.117	6.51774456	-3.780325071	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X14.117	-4.119076233	0.196073755	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X15.117	-2.799755197	0.116037234	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X16.117	-5.531781178	1.145203575	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X17.117	-7.797656517	2.046502098	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X18.117	-3.387351494	-1.248295442	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X19.117	0.292153854	-0.293099062	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X20.117	-1.896628957	0.334874376	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X21.117	-7.072708111	2.574165567	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X22.117	-2.229536634	0.261296018	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X23.117	-5.983097058	1.701839849	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X24.117	-3.973444681	-0.032660738	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X25.117	7.049099464	-3.819156782	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X26.117	-2.330578904	0.022639736	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X27.117	4.39316513	-2.363213913	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X28.117	-2.752292137	-0.130423085	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X29.117	-3.039860349	0.104518159	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X30.117	5.993500728	-3.494903699	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X31.117	-2.282751422	-0.045510427	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X32.117	-7.506379585	2.58079408	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X33.117	-6.490967732	2.719901427	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X34.117	-1.213188614	-0.073192612	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X35.117	-5.538581352	1.317948884	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X36.117	-3.299573879	-1.635396616	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X37.117	-5.737329941	1.444699979	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X38.117	-5.410634499	1.37652146	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X39.117	-2.148443561	0.400406226	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X40.117	-4.261962156	1.26142086	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X41.117	-7.943616848	2.39365451	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X42.117	-7.332552414	3.052496179	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X43.117	2.483113069	-0.34127535	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X44.117	7.176579971	-20.19001784	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X45.117	2.84780242	-0.781719104	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X46.117	-3.680348139	0.32074438	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X47.117	-4.669171553	1.194066315	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X48.117	0.185500641	-0.171854154	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X49.117	-7.326192837	2.674175485	rna	T-cells_Ctla4 high(Mammary-Gland-Virgin)
X0.119	-3.706976395	-1.148344413	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X1.118	-3.82673667	1.305860735	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X2.118	-5.4197645	1.447043146	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X3.118	0.796563287	-0.439123765	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X4.118	2.815577049	-0.619170562	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X5.118	5.070310612	-2.863430158	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X6.118	-4.446361761	1.452624257	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X7.118	-0.393140953	0.067798241	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X8.118	-3.524316769	-0.699180261	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X9.118	3.900428314	-2.458225862	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X10.118	-7.547718983	2.340479597	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X11.118	10.83127834	-3.435679094	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X12.118	-0.524301927	-0.086714999	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X13.118	4.167252083	-2.667341367	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X14.118	0.967988987	22.41054712	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X15.118	-2.701866965	-0.991686241	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X16.118	-5.791069012	1.963721796	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X17.118	-2.279784541	-0.270961658	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X18.118	-2.011849265	0.304954513	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X19.118	-7.840240936	1.934778973	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X20.118	5.649727363	-3.404833452	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X21.118	-6.86540268	1.796419664	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X22.118	5.865603943	-3.496012823	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X23.118	4.573189754	-2.790283338	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X24.118	-3.494309883	-0.414793388	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X25.118	4.328518886	-2.892638341	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X26.118	-7.651346188	1.762327	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X27.118	1.723568935	13.76944624	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X28.118	0.659848947	-0.293386237	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X29.118	-6.834060173	1.920840546	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X30.118	-3.130812149	-1.193172828	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X31.118	-3.769805412	1.100849076	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X32.118	-4.078625183	1.141712948	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X33.118	-1.940304916	0.357950076	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X34.118	-2.829672914	-0.454335109	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X35.118	-0.711963664	0.279718264	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X36.118	-4.107842188	1.4222376	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X37.118	-7.842176418	2.176914199	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X38.118	11.84795906	-3.380745546	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X39.118	11.95741226	21.90412317	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X40.118	8.863001366	-4.045933382	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X41.118	-0.833358969	-0.250794069	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X42.118	-3.727471094	0.36715041	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X43.118	-2.713439684	0.574374422	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X44.118	-6.01837347	1.447997316	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X45.118	11.88407852	22.11418329	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X46.118	-7.613889198	2.700978979	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X47.118	-2.214397531	0.88649921	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X48.118	18.71717407	-2.513500349	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X49.118	-6.523203831	2.616289123	rna	Stromal cell_Col3a1 high(Mammary-Gland-Virgin)
X0.120	5.978622932	-3.53527178	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X1.119	0.762062926	22.63503252	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X2.119	-1.967547517	0.272808536	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X3.119	0.769819517	22.85318552	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X4.119	0.874193091	22.72764955	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X5.119	-2.808415752	-0.273704306	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X6.119	0.687130589	22.86036287	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X7.119	2.376069326	-0.37053825	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X8.119	-7.53875063	2.160202726	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X9.119	0.965745468	22.32923113	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X10.119	1.004730959	22.26460443	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X11.119	12.11104252	22.16121279	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X12.119	0.727720876	23.15852342	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X13.119	0.803182502	23.03228556	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X14.119	-2.618747215	-0.383530871	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X15.119	-6.170135479	1.930290445	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X16.119	0.840174694	22.5455607	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X17.119	-3.136074524	-0.401091711	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X18.119	5.671865005	-3.379677431	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X19.119	0.86665966	22.54217707	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X20.119	0.712457795	23.03074633	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X21.119	0.778847475	22.75629602	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X22.119	8.063518066	-3.978255407	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X23.119	0.77529933	22.923416	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X24.119	0.957865257	22.30985056	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X25.119	12.0308633	21.770151	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X26.119	12.1791444	21.81648432	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X27.119	-2.73235343	-1.195996896	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X28.119	2.073636312	-0.730270521	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X29.119	0.904566188	22.43808161	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X30.119	0.780199547	22.964918	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X31.119	0.812644143	22.88825594	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X32.119	0.753250856	23.00308977	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X33.119	0.857792635	22.93373094	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X34.119	0.907783885	22.45972811	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X35.119	0.940745969	22.47827516	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X36.119	11.89137318	21.70380388	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X37.119	0.749503631	22.88797556	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X38.119	0.75704195	23.09660517	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X39.119	0.663009305	23.10319124	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X40.119	0.778800864	22.98734461	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X41.119	0.736898799	23.11842523	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X42.119	1.026542921	22.16864	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X43.119	0.740128536	23.00595461	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X44.119	-2.244911652	0.169635519	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X45.119	0.919679303	22.37219034	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X46.119	7.251378555	-20.02029051	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X47.119	0.734938283	23.07262979	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X48.119	0.799191851	22.62354074	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X49.119	0.897012014	22.53769098	rna	Stromal cell_Pi16 high(Mammary-Gland-Virgin)
X0.121	7.311339874	-20.59000601	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X1.120	5.520885963	-17.94635023	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X2.120	9.02070095	-4.121530668	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X3.120	6.309655685	-3.586712972	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X4.120	7.395015259	-20.83622946	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X5.120	-4.558725338	0.564456805	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X6.120	-2.458353858	0.309074744	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X7.120	-4.48957942	1.305167369	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X8.120	-6.536125164	2.051949128	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X9.120	5.665590305	-18.09318365	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X10.120	-2.556843858	0.239255532	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X11.120	1.788604755	-0.153604404	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X12.120	5.405640621	-17.60201468	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X13.120	5.540755768	-17.96191038	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X14.120	7.538992424	-21.17319121	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X15.120	-3.495752316	-1.384437219	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X16.120	7.582569618	-21.25652327	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X17.120	7.544880409	-21.16919722	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X18.120	4.493134518	-2.516816036	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X19.120	7.030188103	-19.41670241	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X20.120	18.70624878	-2.575378791	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X21.120	-0.364119034	0.143524989	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X22.120	7.046871681	-19.44218649	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X23.120	7.401080627	-20.94256605	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X24.120	-2.297791581	0.154766067	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X25.120	5.198700924	-17.65350927	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X26.120	-3.916484337	1.21950215	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X27.120	5.27969696	-17.69206442	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X28.120	7.29891922	-20.58252157	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X29.120	-2.118858795	-0.113258735	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X30.120	5.30197813	-17.72024359	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X31.120	-6.960474949	2.091789766	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X32.120	7.532681007	-21.2564527	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X33.120	7.128799934	-19.98450865	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X34.120	5.484058876	-17.86352553	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X35.120	-7.292634468	2.089965805	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X36.120	7.30988266	-20.51327147	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X37.120	7.297730942	-20.48099341	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X38.120	6.568417091	-18.97118391	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X39.120	-4.200880747	-0.243446962	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X40.120	-3.993111591	-0.42411019	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X41.120	-2.773211818	-0.737803594	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X42.120	7.265688438	-20.33357252	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X43.120	2.151018162	-0.40329601	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X44.120	8.977726478	-4.06284012	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X45.120	7.455211181	-3.841197149	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X46.120	3.049798508	-1.442706481	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X47.120	5.282990951	-17.70427908	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X48.120	-3.80602787	0.934941276	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X49.120	-2.135999303	-0.199928538	rna	Luminal cell_Krt19 high (Mammary-Gland-Virgin)
X0.122	-7.531654339	2.672827586	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X1.121	2.044312496	5.183580025	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X2.121	-6.618632298	2.588656887	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X3.121	-6.868864994	2.441069587	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X4.121	-5.044025879	1.749143734	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X5.121	-4.200297337	1.596323817	rna	Macrophage_Lyz1 high(Mammary-Gland-Virgin)
