a,TSNE_1,TSNE_2,X
X42.105,-11.0204796842106,-2.60866541600345,Stromal cell_Col1a2 high(Bone_Marrow_Mesenchyme)
X43.105,-10.9693960266584,-2.46098537683328,Stromal cell_Col1a2 high(Bone_Marrow_Mesenchyme)
X44.105,-11.0600279348619,-2.53465472746298,Stromal cell_Col1a2 high(Bone_Marrow_Mesenchyme)
X45.105,-11.0457351125138,-2.46480559266347,Stromal cell_Col1a2 high(Bone_Marrow_Mesenchyme)
X47.105,-11.0935035414461,-2.52581018678644,Stromal cell_Col1a2 high(Bone_Marrow_Mesenchyme)
X49.105,-11.1145269941049,-2.60791116606681,Stromal cell_Col1a2 high(Bone_Marrow_Mesenchyme)
X2.106,3.41295349990804,-3.95822375001103,Neutrophil (Bone_Marrow_Mesenchyme)
X0.107,3.37857120250426,-3.93091444893176,Neutrophil (Bone_Marrow_Mesenchyme)
X4.106,3.40658756438265,-3.89540880698898,Neutrophil (Bone_Marrow_Mesenchyme)
X22.106,3.14171906145224,-3.76058125603463,Neutrophil (Bone_Marrow_Mesenchyme)
X31.106,3.2527113521956,-3.68327135561356,Neutrophil (Bone_Marrow_Mesenchyme)
X14.106,-10.5275313331637,-2.32541408771671,Neutrophil (Bone_Marrow_Mesenchyme)
X1.106,-10.6343651179891,-2.47729291198685,Neutrophil (Bone_Marrow_Mesenchyme)
X0.108,-10.5270196977208,-2.49427758725968,Basophils(Bone_Marrow_Mesenchyme)
X1.107,-10.6864848154222,-2.52814858009071,Basophils(Bone_Marrow_Mesenchyme)
X10.106,3.5488527171266,-4.12356792998019,Neutrophil (Bone_Marrow_Mesenchyme)
X15.106,3.38114505873141,-3.8659295339797,Neutrophil (Bone_Marrow_Mesenchyme)
X5.106,3.90021634524723,-5.06062332792425,Neutrophil (Bone_Marrow_Mesenchyme)
X3.106,3.87138074962635,-4.92594185578203,Neutrophil (Bone_Marrow_Mesenchyme)
X24.106,4.03219496914834,-5.19517520928179,Neutrophil (Bone_Marrow_Mesenchyme)
X17.193,3.82999840900055,-5.37634035546122,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X6.106,-11.0661405245022,-2.55719068519358,Neutrophil (Bone_Marrow_Mesenchyme)
X26.108,-11.0314499216982,-2.57181335625985,Fibroblasts(Bone_Marrow_Mesenchyme)
X8.106,5.44271489391891,-5.10170237274669,Neutrophil (Bone_Marrow_Mesenchyme)
X18.106,5.10526179460145,-5.06385743387867,Neutrophil (Bone_Marrow_Mesenchyme)
X41.106,5.44364655411502,-5.237876786775,Neutrophil (Bone_Marrow_Mesenchyme)
X8.107,4.61934032989659,-4.65540639183031,Basophils(Bone_Marrow_Mesenchyme)
X12.106,-10.383634442826,-2.12253133958917,Neutrophil (Bone_Marrow_Mesenchyme)
X9.106,-10.3802063959369,-2.12545871843249,Neutrophil (Bone_Marrow_Mesenchyme)
X16.106,-10.3893117063481,-2.13811927991896,Neutrophil (Bone_Marrow_Mesenchyme)
X19.106,-10.4007900481655,-2.12983763256873,Neutrophil (Bone_Marrow_Mesenchyme)
X29.106,-10.4372445776827,-2.19409423209019,Neutrophil (Bone_Marrow_Mesenchyme)
X39.106,-10.4704344713734,-2.22455209897672,Neutrophil (Bone_Marrow_Mesenchyme)
X49.106,3.9234356559848,-5.23548905933324,Neutrophil (Bone_Marrow_Mesenchyme)
X26.106,-10.5005764486394,-2.31102715408234,Neutrophil (Bone_Marrow_Mesenchyme)
X33.106,-10.5150558838069,-2.33626075020813,Neutrophil (Bone_Marrow_Mesenchyme)
X36.106,-10.6010996987677,-2.32616002936715,Neutrophil (Bone_Marrow_Mesenchyme)
X17.106,-10.5975933614189,-2.29195668651328,Neutrophil (Bone_Marrow_Mesenchyme)
X44.106,3.68044231638712,-4.32721366942073,Neutrophil (Bone_Marrow_Mesenchyme)
X9.109,3.03485606001876,-3.48973212126332,B cell(Bone_Marrow_Mesenchyme)
X26.193,3.96161251416653,-5.46621610792478,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X25.106,3.96939804511842,-4.56011406162599,Neutrophil (Bone_Marrow_Mesenchyme)
X34.107,4.33745343633087,-4.39688177287722,Basophils(Bone_Marrow_Mesenchyme)
X6.109,1.82862686822393,-7.02086192159159,B cell(Bone_Marrow_Mesenchyme)
X9.107,-10.4607279106522,-2.3664243967596,Basophils(Bone_Marrow_Mesenchyme)
X48.106,-10.4623496202259,-2.29941823450629,Neutrophil (Bone_Marrow_Mesenchyme)
X30.106,5.78863294706048,-5.94108279304029,Neutrophil (Bone_Marrow_Mesenchyme)
X4.194,5.87399459300917,-5.78936926209378,Neutrophil_Ltf high(Bone-Marrow_c-kit)
X37.106,3.03887070159632,-3.31234108544347,Neutrophil (Bone_Marrow_Mesenchyme)
X38.106,-10.9262678786711,-2.58232887091316,Neutrophil (Bone_Marrow_Mesenchyme)
X40.106,-10.4508328835561,-2.32743430974683,Neutrophil (Bone_Marrow_Mesenchyme)
X42.106,-9.84808816597097,-2.61805679998111,Neutrophil (Bone_Marrow_Mesenchyme)
X14.110,-9.90721036981967,-2.62025221833099,Osteoblasts(Bone_Marrow_Mesenchyme)
X43.106,-11.1023859764408,-2.40170677090384,Neutrophil (Bone_Marrow_Mesenchyme)
X45.106,-10.4602084770853,-2.30494970741035,Neutrophil (Bone_Marrow_Mesenchyme)
X13.107,-10.4397368195501,-2.45542189532922,Basophils(Bone_Marrow_Mesenchyme)
X2.107,4.19378561971939,-4.26281334419948,Basophils(Bone_Marrow_Mesenchyme)
X16.107,3.7679810996362,-3.70779404742471,Basophils(Bone_Marrow_Mesenchyme)
X24.107,4.34786632948021,-4.42206039457507,Basophils(Bone_Marrow_Mesenchyme)
X35.107,4.27166360992899,-4.3650539125682,Basophils(Bone_Marrow_Mesenchyme)
X3.107,2.94598888019784,-5.65173407019638,Basophils(Bone_Marrow_Mesenchyme)
X6.162,2.9362366159386,-5.54965745569716,Neutrophil_Elane high(Fetal-liver)
X33.190,2.89500753502906,-5.64377335246198,Monocyte progenitor cell_Prtn3 high(Bone-Marrow_c-kit)
X4.107,3.66553115589464,-3.64869843740337,Basophils(Bone_Marrow_Mesenchyme)
X14.107,4.41067659859902,-4.44833241949736,Basophils(Bone_Marrow_Mesenchyme)
X5.107,4.3264841278884,-4.43547588634224,Basophils(Bone_Marrow_Mesenchyme)
X21.107,4.37079140760532,-4.43833882819793,Basophils(Bone_Marrow_Mesenchyme)
X48.107,4.40160085197274,-4.46118171431135,Basophils(Bone_Marrow_Mesenchyme)
X6.107,3.40235314499366,-3.84328153448512,Basophils(Bone_Marrow_Mesenchyme)
X18.107,3.3906356880095,-4.2776486412423,Basophils(Bone_Marrow_Mesenchyme)
X7.107,2.84012499985424,-4.77279113436368,Basophils(Bone_Marrow_Mesenchyme)
X27.107,4.12979720783059,-4.43438108617248,Basophils(Bone_Marrow_Mesenchyme)
X41.191,2.53724051086179,-5.41115078246073,Monocyte progenitor(Bone-Marrow_c-kit)
X27.193,2.29177054533361,-4.39595114765703,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X47.107,4.52138606365918,-4.51737216296879,Basophils(Bone_Marrow_Mesenchyme)
X10.107,4.46824512012398,-4.47470943937122,Basophils(Bone_Marrow_Mesenchyme)
X33.107,4.38362731750958,-4.43221257206184,Basophils(Bone_Marrow_Mesenchyme)
X40.107,4.49652167344889,-4.49175456937961,Basophils(Bone_Marrow_Mesenchyme)
X41.107,4.39568030715237,-4.44126838333723,Basophils(Bone_Marrow_Mesenchyme)
X45.107,4.38144698424696,-4.43909016060572,Basophils(Bone_Marrow_Mesenchyme)
X11.107,4.25727244297895,-4.43473485760997,Basophils(Bone_Marrow_Mesenchyme)
X12.107,-10.603089443287,-2.47612145931044,Basophils(Bone_Marrow_Mesenchyme)
X30.110,-10.6718581332709,-2.50970947112728,Osteoblasts(Bone_Marrow_Mesenchyme)
X7.110,-10.4380983963349,-2.50181113858906,Osteoblasts(Bone_Marrow_Mesenchyme)
X15.107,3.19284520958639,-3.62623487136387,Basophils(Bone_Marrow_Mesenchyme)
X2.193,2.76084190087646,-3.56029196669053,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X26.107,4.34159539212756,-4.4260698258592,Basophils(Bone_Marrow_Mesenchyme)
X39.107,3.52120872289144,-4.08821166478944,Basophils(Bone_Marrow_Mesenchyme)
X19.107,4.28897930901951,-4.46498545568825,Basophils(Bone_Marrow_Mesenchyme)
X20.107,4.36401123545596,-4.43929904693544,Basophils(Bone_Marrow_Mesenchyme)
X38.107,4.37132166522991,-4.42992747640546,Basophils(Bone_Marrow_Mesenchyme)
X46.107,4.39214818664772,-4.44256676215834,Basophils(Bone_Marrow_Mesenchyme)
X22.107,3.43145321140093,-3.7210497755748,Basophils(Bone_Marrow_Mesenchyme)
X23.107,3.75710731188553,-3.89230687380304,Basophils(Bone_Marrow_Mesenchyme)
X25.107,4.40482394867784,-4.45045158638628,Basophils(Bone_Marrow_Mesenchyme)
X36.107,4.38521249424648,-4.4292984547254,Basophils(Bone_Marrow_Mesenchyme)
X28.107,4.36814292911905,-4.44169244874398,Basophils(Bone_Marrow_Mesenchyme)
X31.107,4.37059559750418,-4.4293558834691,Basophils(Bone_Marrow_Mesenchyme)
X29.107,4.4166010516466,-4.47390035562234,Basophils(Bone_Marrow_Mesenchyme)
X30.107,4.54481196341545,-4.51844373445413,Basophils(Bone_Marrow_Mesenchyme)
X32.107,2.32318643415111,-5.21217341015354,Basophils(Bone_Marrow_Mesenchyme)
X14.192,1.94857056220059,-4.98673540655387,Multipotent progenitor_Ctla2a high(Bone-Marrow_c-kit)
X8.108,-10.5189870273731,-2.56667829768003,Fibroblasts(Bone_Marrow_Mesenchyme)
X42.107,4.31633202294015,-4.40911957734628,Basophils(Bone_Marrow_Mesenchyme)
X43.107,3.53741566402738,-3.63212351435839,Basophils(Bone_Marrow_Mesenchyme)
X44.107,4.51227015724511,-4.49407231249021,Basophils(Bone_Marrow_Mesenchyme)
X2.108,-11.0663124600941,-2.55905110228746,Fibroblasts(Bone_Marrow_Mesenchyme)
X3.108,-11.0288815035264,-2.5530466482735,Fibroblasts(Bone_Marrow_Mesenchyme)
X29.108,-11.0542827650871,-2.53680026985228,Fibroblasts(Bone_Marrow_Mesenchyme)
X5.108,-10.954980638734,-2.56783743744426,Fibroblasts(Bone_Marrow_Mesenchyme)
X7.108,-11.1179866766846,-2.50408464394872,Fibroblasts(Bone_Marrow_Mesenchyme)
X11.108,-11.0420816436095,-2.55492819771327,Fibroblasts(Bone_Marrow_Mesenchyme)
X13.108,-10.9873502417631,-2.64108114027187,Fibroblasts(Bone_Marrow_Mesenchyme)
X14.108,-11.0058389408452,-2.5464670289166,Fibroblasts(Bone_Marrow_Mesenchyme)
X15.108,-11.0928127194101,-2.49802820742012,Fibroblasts(Bone_Marrow_Mesenchyme)
X16.108,-11.0765834405598,-2.56186639780652,Fibroblasts(Bone_Marrow_Mesenchyme)
X18.108,-10.9552216225253,-2.49931003937717,Fibroblasts(Bone_Marrow_Mesenchyme)
X19.108,-10.8715437831935,-2.58639362821104,Fibroblasts(Bone_Marrow_Mesenchyme)
X20.108,-11.0620533619594,-2.39143267951562,Fibroblasts(Bone_Marrow_Mesenchyme)
X21.108,-11.0102841914384,-2.49812002032237,Fibroblasts(Bone_Marrow_Mesenchyme)
X22.108,-11.0967419674949,-2.49313062079349,Fibroblasts(Bone_Marrow_Mesenchyme)
X23.108,-11.0318580696642,-2.52232305547659,Fibroblasts(Bone_Marrow_Mesenchyme)
X25.108,-11.0331675107617,-2.55752152932878,Fibroblasts(Bone_Marrow_Mesenchyme)
X27.108,-11.0608866834145,-2.60965234548139,Fibroblasts(Bone_Marrow_Mesenchyme)
X28.108,-10.8547378418282,-2.50749146441914,Fibroblasts(Bone_Marrow_Mesenchyme)
X30.108,-11.0212540652367,-2.47195314286765,Fibroblasts(Bone_Marrow_Mesenchyme)
X31.108,-11.0727111917642,-2.58056746972597,Fibroblasts(Bone_Marrow_Mesenchyme)
X32.108,-11.0159622656354,-2.54340624598114,Fibroblasts(Bone_Marrow_Mesenchyme)
X33.108,-10.8822127660481,-2.48926658491178,Fibroblasts(Bone_Marrow_Mesenchyme)
X46.108,-11.1195360223687,-2.58037655413519,Fibroblasts(Bone_Marrow_Mesenchyme)
X38.108,-11.0412766517236,-2.50574815905557,Fibroblasts(Bone_Marrow_Mesenchyme)
X40.108,-10.7704486558714,-2.51932552747888,Fibroblasts(Bone_Marrow_Mesenchyme)
X41.108,-11.01560076783,-2.60152222091177,Fibroblasts(Bone_Marrow_Mesenchyme)
X42.108,-11.0926934547242,-2.52196052057184,Fibroblasts(Bone_Marrow_Mesenchyme)
X43.108,-11.0786087338729,-2.58946715798282,Fibroblasts(Bone_Marrow_Mesenchyme)
X47.108,-10.9618154414478,-2.57729088435537,Fibroblasts(Bone_Marrow_Mesenchyme)
X48.108,-11.0394160546538,-2.57893114880384,Fibroblasts(Bone_Marrow_Mesenchyme)
X0.110,3.21257764870067,-3.52081336562838,B cell(Bone_Marrow_Mesenchyme)
X1.109,1.73020982444262,-7.02858819003259,B cell(Bone_Marrow_Mesenchyme)
X44.109,1.85187644430956,-6.85686497189313,B cell(Bone_Marrow_Mesenchyme)
X16.109,1.95723522073343,-6.54082986484852,B cell(Bone_Marrow_Mesenchyme)
X2.109,1.95081251130118,-6.58824341509993,B cell(Bone_Marrow_Mesenchyme)
X22.109,2.71255637042415,-4.03622940437971,B cell(Bone_Marrow_Mesenchyme)
X34.109,1.98246125323849,-6.42298325491823,B cell(Bone_Marrow_Mesenchyme)
X3.109,-10.2817614596657,-2.54895778124454,B cell(Bone_Marrow_Mesenchyme)
X5.109,-10.3057215984237,-2.53705143601141,B cell(Bone_Marrow_Mesenchyme)
X26.110,-10.3680978791973,-2.55274010433696,Osteoblasts(Bone_Marrow_Mesenchyme)
X13.109,2.85632627200732,-3.61188415506369,B cell(Bone_Marrow_Mesenchyme)
X4.109,2.78825789425333,-3.53139079489559,B cell(Bone_Marrow_Mesenchyme)
X27.109,2.85884661116835,-3.50018005683743,B cell(Bone_Marrow_Mesenchyme)
X20.109,1.60579243691579,-7.2269405045593,B cell(Bone_Marrow_Mesenchyme)
X7.109,2.94265199529435,-3.64024497430293,B cell(Bone_Marrow_Mesenchyme)
X29.109,2.98742594965216,-3.61142242930524,B cell(Bone_Marrow_Mesenchyme)
X8.109,1.70686002545653,-7.07357821048818,B cell(Bone_Marrow_Mesenchyme)
X26.109,1.72588709225305,-7.05714413402695,B cell(Bone_Marrow_Mesenchyme)
X33.109,1.86680819444544,-6.98852309479576,B cell(Bone_Marrow_Mesenchyme)
X10.109,1.9000259580853,-6.95088714314187,B cell(Bone_Marrow_Mesenchyme)
X38.109,1.89411580707094,-6.92168513942541,B cell(Bone_Marrow_Mesenchyme)
X40.109,1.82652304725766,-7.05446803788127,B cell(Bone_Marrow_Mesenchyme)
X11.109,-10.9007890479556,-2.51036366157788,B cell(Bone_Marrow_Mesenchyme)
X28.109,1.60878594853225,-7.30297690990226,B cell(Bone_Marrow_Mesenchyme)
X37.109,1.66834230028279,-7.28288864172812,B cell(Bone_Marrow_Mesenchyme)
X45.109,2.7317676328133,-3.26654948608004,B cell(Bone_Marrow_Mesenchyme)
X10.193,2.80328235823264,-3.06539740090974,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X23.109,1.28190833129183,-7.45885070611207,B cell(Bone_Marrow_Mesenchyme)
X19.109,1.8352357213579,-6.88284926861126,B cell(Bone_Marrow_Mesenchyme)
X21.109,1.90082056088062,-6.59388991571563,B cell(Bone_Marrow_Mesenchyme)
X24.109,-10.4826428522506,-2.55350344718671,B cell(Bone_Marrow_Mesenchyme)
X25.109,2.62161452130247,-2.99658807267511,B cell(Bone_Marrow_Mesenchyme)
X30.109,2.97415611616693,-3.17849105216387,B cell(Bone_Marrow_Mesenchyme)
X32.109,1.83690411848479,-6.69178668743395,B cell(Bone_Marrow_Mesenchyme)
X17.160,2.66230903300367,-2.79008140700199,Erythroblast_Klf1 high(Fetal-liver)
X48.153,2.17857811508348,-2.95941155841204,Erythroblast_Klf1 high(Fetal_Stomache)
X41.109,1.80994351358937,-6.75647648648828,B cell(Bone_Marrow_Mesenchyme)
X43.109,1.85264328274788,-6.7074882787142,B cell(Bone_Marrow_Mesenchyme)
X49.109,2.74616229599133,-3.29823320883287,B cell(Bone_Marrow_Mesenchyme)
X46.109,1.89068238542586,-6.88316779376542,B cell(Bone_Marrow_Mesenchyme)
X1.110,-10.5973782572101,-2.55975853856433,Osteoblasts(Bone_Marrow_Mesenchyme)
X4.110,-10.7799755485443,-2.52309633387041,Osteoblasts(Bone_Marrow_Mesenchyme)
X6.110,-10.9751609348865,-2.40019124206532,Osteoblasts(Bone_Marrow_Mesenchyme)
X8.110,-10.4611887260136,-2.54040879757204,Osteoblasts(Bone_Marrow_Mesenchyme)
X9.110,-10.7737910701945,-2.4718433778422,Osteoblasts(Bone_Marrow_Mesenchyme)
X28.110,-10.6400587536518,-2.51986995865995,Osteoblasts(Bone_Marrow_Mesenchyme)
X10.110,-10.9808573365142,-2.52156216406389,Osteoblasts(Bone_Marrow_Mesenchyme)
X11.110,-10.7524596400277,-2.61913517016968,Osteoblasts(Bone_Marrow_Mesenchyme)
X15.110,-10.8390032637974,-2.50299814270132,Osteoblasts(Bone_Marrow_Mesenchyme)
X19.110,-9.8832347855946,-2.61562241627168,Osteoblasts(Bone_Marrow_Mesenchyme)
X20.110,-10.8021524993162,-2.45163628057753,Osteoblasts(Bone_Marrow_Mesenchyme)
X21.110,-10.590875417861,-2.56022444023103,Osteoblasts(Bone_Marrow_Mesenchyme)
X22.110,-10.5320001037338,-2.54577027134016,Osteoblasts(Bone_Marrow_Mesenchyme)
X23.110,-10.4709275862281,-2.53415595742103,Osteoblasts(Bone_Marrow_Mesenchyme)
X24.110,-10.7209609248456,-2.52083878062359,Osteoblasts(Bone_Marrow_Mesenchyme)
X25.110,-10.8230089536696,-2.49853027550239,Osteoblasts(Bone_Marrow_Mesenchyme)
X27.110,-10.9242921071732,-2.50026519911251,Osteoblasts(Bone_Marrow_Mesenchyme)
X46.110,-10.6356262106464,-2.54057808042903,Osteoblasts(Bone_Marrow_Mesenchyme)
X31.110,-10.9176534389997,-2.43715171927228,Osteoblasts(Bone_Marrow_Mesenchyme)
X32.110,-10.663192458495,-2.59169284356304,Osteoblasts(Bone_Marrow_Mesenchyme)
X33.110,-10.7135916602535,-2.51168451057189,Osteoblasts(Bone_Marrow_Mesenchyme)
X34.110,-10.6961179681945,-2.54851295210693,Osteoblasts(Bone_Marrow_Mesenchyme)
X35.110,-10.7626713349039,-2.37843966922185,Osteoblasts(Bone_Marrow_Mesenchyme)
X37.110,-10.9270074173477,-2.5216380917117,Osteoblasts(Bone_Marrow_Mesenchyme)
X38.110,-10.7204025455357,-2.54467781828804,Osteoblasts(Bone_Marrow_Mesenchyme)
X39.110,-10.8372080985543,-2.49918616072204,Osteoblasts(Bone_Marrow_Mesenchyme)
X40.110,-10.5998984047291,-2.49361253001498,Osteoblasts(Bone_Marrow_Mesenchyme)
X41.110,-10.7635793110107,-2.53582844198555,Osteoblasts(Bone_Marrow_Mesenchyme)
X45.110,-10.8146828190608,-2.56580534252605,Osteoblasts(Bone_Marrow_Mesenchyme)
X47.110,-10.5428238039855,-2.55240386970723,Osteoblasts(Bone_Marrow_Mesenchyme)
X48.110,-10.8393525144913,-2.51854129925787,Osteoblasts(Bone_Marrow_Mesenchyme)
X49.110,-10.9984534178647,-2.51453073209592,Osteoblasts(Bone_Marrow_Mesenchyme)
X28.111,3.41831299246433,1.67996839429638,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X1.112,3.41617294866461,1.62715090276982,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X28.112,3.42245393366058,1.62552430098061,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X3.111,3.45718592319681,1.62766281756335,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X38.112,3.36884018206895,1.63980643939933,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X5.111,2.78252018168596,1.81648627611668,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X48.112,3.1707800160986,1.65433153873594,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X45.156,1.53136692702099,2.3856310915043,Stromal cell_Ptn high(Fetal_Lung)
X24.157,1.53729884077301,2.35845443686421,Stromal cell_Ankfy1 high(Fetal_Lung)
X6.111,3.31558813337258,1.5944193087474,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X26.112,3.153425770656,1.71244384919885,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X45.112,3.38334555330956,1.6187359023987,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X9.111,3.1727916406685,1.74080871399082,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X40.111,3.22696088748644,1.77468993431928,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X11.111,3.15344500843973,1.69983371302441,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X46.111,3.27769864553016,1.78745887935887,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X12.111,3.24504327024559,1.71801973159156,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X16.111,3.37870861709769,1.67541014766822,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X44.112,3.23560028668398,1.78678335923547,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X14.111,3.2008063061957,1.79607463233936,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X24.112,3.42115734742446,1.63277359612377,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X17.111,3.38813544937868,1.62710870556238,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X49.111,3.36129448838592,1.62690671231301,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X19.111,3.1715156288269,1.81903221876453,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X21.111,3.44414751593006,1.59677192283968,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X26.111,3.20119275328895,1.90031787102955,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X27.111,3.05058004903213,1.93156224872555,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X8.112,3.09701102252365,1.72526610828505,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X41.111,3.37326877491164,1.6593848068819,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X29.111,3.28088655084205,1.80883181228816,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X30.111,3.22452876134769,1.8476484498468,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X31.111,3.16240322258591,1.69905212547953,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X32.111,3.14590154965227,1.7871329475267,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X33.111,3.22036529949267,1.79766224710276,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X36.111,3.33339101004452,1.77055212235297,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X38.111,3.23520140404515,1.68597339275798,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X39.111,3.25439405399173,1.76892897661871,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X35.157,1.42522552131435,1.37740627258825,Stromal cell_Ankfy1 high(Fetal_Lung)
X45.111,3.21728074481994,1.78021955697634,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X47.111,3.4002888326162,1.61009736565908,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X48.111,3.0990397456623,2.02701396206653,Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X4.112,3.43351965747602,2.2121770521488,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X5.112,3.34452339073849,1.68988835378617,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X7.112,3.26871590485726,1.6468027556681,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X18.112,2.99532477757149,1.63198605477211,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X9.112,3.22321780922372,1.86072084150878,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X12.112,3.32251089440454,1.85647418881905,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X13.112,3.49779053791891,1.68026988365312,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X15.112,3.20495433983163,1.74622231663979,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X31.112,3.16235285560955,1.85699575447031,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X17.112,3.16564779823586,1.70195265197636,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X19.112,3.14816917449371,1.64543023432595,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X22.112,3.36497141593053,1.6858588737581,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X23.112,3.16722691425902,1.75690500391019,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X25.112,3.44264570775443,1.67589293655301,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X27.112,3.34605563396985,1.68857012047526,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X35.112,3.36507968534683,1.7379134787896,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X37.112,3.29570527157019,1.72468285279627,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X39.112,3.18521065965122,1.65018001540966,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X42.112,3.34011458909124,1.63195109853355,Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X1.113,-0.794947669417952,-10.0998665071791,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X38.113,-0.797479772076188,-10.2057225631274,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X4.113,-1.08782379776948,-9.46590211857295,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X9.113,-1.02470500832303,-9.96616488552904,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X5.113,-1.2238636221401,-9.80410321481818,T cell_Cd8b1 high(Mammary-Gland-Virgin)
X39.117,-1.34183384796745,-10.1223977043144,T-cells_Ctla4 high(Mammary-Gland-Virgin)
