Dim1	Dim2	Dataset		
X15.107	-5.211906888	18.85829578	rna	Basophils(Bone_Marrow_Mesenchyme)
X16.107	-3.358604171	18.01029621	rna	Basophils(Bone_Marrow_Mesenchyme)
X17.107	-13.38190983	-7.800308366	rna	Basophils(Bone_Marrow_Mesenchyme)
X18.107	-9.556039312	-8.018678327	rna	Basophils(Bone_Marrow_Mesenchyme)
X19.107	0.591874502	-3.215462108	rna	Basophils(Bone_Marrow_Mesenchyme)
X20.107	8.206718944	0.879791717	rna	Basophils(Bone_Marrow_Mesenchyme)
X21.107	-0.623065294	-3.30249228	rna	Basophils(Bone_Marrow_Mesenchyme)
X22.107	8.760217212	14.72256599	rna	Basophils(Bone_Marrow_Mesenchyme)
X23.107	-12.43262432	5.426567893	rna	Basophils(Bone_Marrow_Mesenchyme)
X24.107	-12.09830425	-8.042957921	rna	Basophils(Bone_Marrow_Mesenchyme)
X25.107	9.409593127	2.897289137	rna	Basophils(Bone_Marrow_Mesenchyme)
X26.107	8.488667033	1.434847693	rna	Basophils(Bone_Marrow_Mesenchyme)
X27.107	-12.54346798	-7.962834497	rna	Basophils(Bone_Marrow_Mesenchyme)
X28.107	-9.590945699	-7.923002382	rna	Basophils(Bone_Marrow_Mesenchyme)
X29.107	-7.002913453	-6.719980379	rna	Basophils(Bone_Marrow_Mesenchyme)
X30.107	4.861717723	-1.292701145	rna	Basophils(Bone_Marrow_Mesenchyme)
X31.107	9.778582118	3.528999667	rna	Basophils(Bone_Marrow_Mesenchyme)
X32.107	0.43785014	-3.107976337	rna	Basophils(Bone_Marrow_Mesenchyme)
X33.107	-7.007190683	-7.037338872	rna	Basophils(Bone_Marrow_Mesenchyme)
X34.107	0.252004347	-3.937171598	rna	Basophils(Bone_Marrow_Mesenchyme)
X35.107	-3.030348756	-5.590626855	rna	Basophils(Bone_Marrow_Mesenchyme)
X36.107	6.116126082	-0.138815124	rna	Basophils(Bone_Marrow_Mesenchyme)
X37.107	2.014237664	-2.523759861	rna	Basophils(Bone_Marrow_Mesenchyme)
X38.107	-9.262503125	-7.399671693	rna	Basophils(Bone_Marrow_Mesenchyme)
X39.107	8.983916781	2.397212605	rna	Basophils(Bone_Marrow_Mesenchyme)
X40.107	-9.607500531	-7.586856981	rna	Basophils(Bone_Marrow_Mesenchyme)
X41.107	6.445996306	-0.027653177	rna	Basophils(Bone_Marrow_Mesenchyme)
X42.107	-9.908450582	-7.725793977	rna	Basophils(Bone_Marrow_Mesenchyme)
X43.107	0.613614104	-3.080318351	rna	Basophils(Bone_Marrow_Mesenchyme)
X44.107	5.735795043	-0.537208249	rna	Basophils(Bone_Marrow_Mesenchyme)
X45.107	-14.78944252	2.99114428	rna	Basophils(Bone_Marrow_Mesenchyme)
X46.107	-2.729839065	-5.425175806	rna	Basophils(Bone_Marrow_Mesenchyme)
X47.107	6.385276339	-0.283532877	rna	Basophils(Bone_Marrow_Mesenchyme)
X48.107	9.064131282	2.434025387	rna	Basophils(Bone_Marrow_Mesenchyme)
X49.107	5.117284797	-0.99892806	rna	Basophils(Bone_Marrow_Mesenchyme)
X0.109	-2.651745774	-5.655259748	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X1.108	-9.645937421	-7.530462404	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X2.108	-13.54334305	-8.098547597	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X3.108	-0.011321046	-3.404642482	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X4.108	5.899463675	-0.605374304	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X5.108	7.577971003	0.476271848	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X6.108	-6.994679429	-6.652017732	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X7.108	-1.299306967	-4.188256402	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X8.108	-1.092523821	-4.352229495	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X9.108	8.097795031	1.031612138	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X10.108	-2.354437449	-4.807266374	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X11.108	1.72346618	-2.356541176	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X12.108	-3.798288562	18.16165958	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X13.108	-9.992477872	-7.566887994	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X14.108	-7.269787767	-6.90912499	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X15.108	-6.247625329	-6.442890306	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X16.108	-0.172650286	-4.185159345	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X17.108	-4.067179181	-5.920853277	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X18.108	-0.353238144	-3.534402271	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X19.108	-7.113871076	-6.403892179	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X20.108	-7.249289968	-6.905514379	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X21.108	-6.983768918	-6.723976274	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X22.108	1.782153628	-2.224025865	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X23.108	-9.657749631	-7.696379323	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X24.108	-3.590854861	18.10297046	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X25.108	0.340045236	-3.444034715	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X26.108	-1.312720933	-4.51979961	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X27.108	-6.896522023	17.64020572	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X28.108	-9.792514302	-7.733096738	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X29.108	-4.425742843	-5.877662321	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X30.108	6.020733378	-0.379672606	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X31.108	-7.235606172	14.06943069	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X32.108	4.134692214	-1.864708682	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X33.108	-5.420527436	-5.93077149	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X34.108	-11.43094681	-8.137700696	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X35.108	-7.299113729	-6.812053342	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X36.108	6.310823939	-0.235140373	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X37.108	-1.132339754	-5.050398012	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X38.108	-11.07513282	-7.9606811	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X39.108	-11.09742973	-8.132329126	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X40.108	-11.85964916	-8.005349298	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X41.108	9.671246074	3.659251074	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X42.108	-11.83451793	-8.082987924	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X43.108	-10.17060135	-7.813355585	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X44.108	9.552387736	14.37788616	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X45.108	6.349414847	15.14724956	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X46.108	1.635545752	-2.461540361	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X47.108	-7.304501512	-6.567715784	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X48.108	-7.165322282	-6.870228429	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X49.108	-1.026094743	-4.096341272	rna	Fibroblasts(Bone_Marrow_Mesenchyme)
X0.110	1.831324122	-2.520664831	rna	B cell(Bone_Marrow_Mesenchyme)
X1.109	-7.296752908	-6.478620191	rna	B cell(Bone_Marrow_Mesenchyme)
X2.109	6.306722186	-0.191832532	rna	B cell(Bone_Marrow_Mesenchyme)
X3.109	-6.908070066	-6.630799909	rna	B cell(Bone_Marrow_Mesenchyme)
X4.109	-5.151968934	18.75883899	rna	B cell(Bone_Marrow_Mesenchyme)
X5.109	-4.386998632	18.43332706	rna	B cell(Bone_Marrow_Mesenchyme)
X6.109	-3.344896295	-5.675546785	rna	B cell(Bone_Marrow_Mesenchyme)
X7.109	11.36989071	12.9954351	rna	B cell(Bone_Marrow_Mesenchyme)
X8.109	-2.45585201	-5.106570383	rna	B cell(Bone_Marrow_Mesenchyme)
X9.109	-5.339390733	18.56933055	rna	B cell(Bone_Marrow_Mesenchyme)
X10.109	-3.035786607	-5.342545171	rna	B cell(Bone_Marrow_Mesenchyme)
X11.109	-5.585265138	18.66528736	rna	B cell(Bone_Marrow_Mesenchyme)
X12.109	-0.469858982	-4.011368652	rna	B cell(Bone_Marrow_Mesenchyme)
X13.109	-4.866958119	18.68629489	rna	B cell(Bone_Marrow_Mesenchyme)
X14.109	6.906638167	14.95756278	rna	B cell(Bone_Marrow_Mesenchyme)
X15.109	-7.363571622	-6.614528795	rna	B cell(Bone_Marrow_Mesenchyme)
X16.109	7.828233264	0.524556617	rna	B cell(Bone_Marrow_Mesenchyme)
X17.109	-3.757101037	-5.512331624	rna	B cell(Bone_Marrow_Mesenchyme)
X18.109	9.051123164	2.553212027	rna	B cell(Bone_Marrow_Mesenchyme)
X19.109	-1.219867923	-5.325530191	rna	B cell(Bone_Marrow_Mesenchyme)
X20.109	-1.060971566	-4.37137117	rna	B cell(Bone_Marrow_Mesenchyme)
X21.109	-11.92513225	-7.972052713	rna	B cell(Bone_Marrow_Mesenchyme)
X22.109	7.424310229	14.94501052	rna	B cell(Bone_Marrow_Mesenchyme)
X23.109	4.762530826	-1.382313271	rna	B cell(Bone_Marrow_Mesenchyme)
X24.109	-2.087904431	17.93311153	rna	B cell(Bone_Marrow_Mesenchyme)
X25.109	6.870891593	0.022207837	rna	B cell(Bone_Marrow_Mesenchyme)
X26.109	-7.895845868	-6.970770021	rna	B cell(Bone_Marrow_Mesenchyme)
X27.109	9.677563212	14.28048358	rna	B cell(Bone_Marrow_Mesenchyme)
X28.109	1.69006922	-2.593848844	rna	B cell(Bone_Marrow_Mesenchyme)
X29.109	-14.01665352	-7.95539393	rna	B cell(Bone_Marrow_Mesenchyme)
X30.109	1.487767718	-2.384069224	rna	B cell(Bone_Marrow_Mesenchyme)
X31.109	8.160339854	1.006308417	rna	B cell(Bone_Marrow_Mesenchyme)
X32.109	-2.766211965	-5.172563215	rna	B cell(Bone_Marrow_Mesenchyme)
X33.109	-5.330083825	-5.915271898	rna	B cell(Bone_Marrow_Mesenchyme)
X34.109	11.30009892	13.08078323	rna	B cell(Bone_Marrow_Mesenchyme)
X35.109	-5.189650037	18.72324214	rna	B cell(Bone_Marrow_Mesenchyme)
X36.109	6.28634455	-0.091469486	rna	B cell(Bone_Marrow_Mesenchyme)
X37.109	-6.689746835	-6.756260534	rna	B cell(Bone_Marrow_Mesenchyme)
X38.109	-11.44924782	-8.175506731	rna	B cell(Bone_Marrow_Mesenchyme)
X39.109	9.192472957	14.55903469	rna	B cell(Bone_Marrow_Mesenchyme)
X40.109	-12.88113449	-7.904566427	rna	B cell(Bone_Marrow_Mesenchyme)
X41.109	7.550300143	14.94451271	rna	B cell(Bone_Marrow_Mesenchyme)
X42.109	2.705776713	-2.449662943	rna	B cell(Bone_Marrow_Mesenchyme)
X43.109	-6.787311532	-6.875050207	rna	B cell(Bone_Marrow_Mesenchyme)
X44.109	-11.4642844	-7.905523916	rna	B cell(Bone_Marrow_Mesenchyme)
X45.109	-2.004677751	17.87373958	rna	B cell(Bone_Marrow_Mesenchyme)
X46.109	6.990599654	14.94000564	rna	B cell(Bone_Marrow_Mesenchyme)
X47.109	-13.70803592	-7.975808282	rna	B cell(Bone_Marrow_Mesenchyme)
X48.109	-2.303850987	-4.52738132	rna	B cell(Bone_Marrow_Mesenchyme)
X49.109	-2.50625179	17.83540569	rna	B cell(Bone_Marrow_Mesenchyme)
X0.111	-6.039222219	-6.186172147	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X1.110	5.377028487	-0.856375356	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X2.110	-1.762667515	17.60483585	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X3.110	11.22556832	13.11928497	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X4.110	-3.026028373	-5.709551473	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X5.110	11.51657536	12.85434852	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X6.110	5.841094516	-0.409323384	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X7.110	-5.202548959	-6.007701536	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X8.110	-2.192654826	-5.3223659	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X9.110	-7.358136155	-6.619067331	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X10.110	6.403270266	-0.140943428	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X11.110	-13.35646484	-7.972292562	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X12.110	-7.280785539	-6.578757902	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X13.110	0.395989201	-3.317377944	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X14.110	-5.734308221	18.7274097	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X15.110	-0.160539873	-4.133774896	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X16.110	11.37795021	12.97074829	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X17.110	-1.505351045	17.73660312	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X18.110	5.05821564	-1.120895107	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X19.110	8.286190532	0.932237725	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X20.110	8.138442538	0.825802545	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X21.110	-1.022980877	-4.431468625	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X22.110	4.236170314	-1.781739612	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X23.110	2.378504537	-2.337320466	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X24.110	9.47018101	3.68593822	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X25.110	-1.044599034	-4.561930318	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X26.110	4.881021045	-1.101635148	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X27.110	-12.97182605	-7.788937707	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X28.110	-0.546224312	-3.807643791	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X29.110	2.113819621	-2.548504849	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X30.110	-1.361173191	17.7439178	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X31.110	5.569486163	-0.759744604	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X32.110	9.725974582	3.799046378	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X33.110	-7.170367696	-7.102035184	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X34.110	3.105493329	-2.199730654	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X35.110	2.534656547	-2.56717207	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X36.110	-12.36858795	-7.90583529	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X37.110	-1.601650157	-4.757459779	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X38.110	-12.51985691	-7.974527021	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X39.110	-6.668116548	-6.765556951	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X40.110	-7.017137506	-6.480833192	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X41.110	4.64669945	-1.337743004	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X42.110	6.261564753	-0.292730619	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X43.110	5.563326857	15.54744564	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X44.110	0.668109558	-3.286775012	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X45.110	6.488395236	-0.327799966	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X46.110	-9.679825284	-7.448815008	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X47.110	-2.694751718	-5.418485303	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X48.110	-1.468209126	-4.839594503	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X49.110	-5.423144796	18.80124698	rna	Osteoblasts(Bone_Marrow_Mesenchyme)
X0.112	-1.605176665	-4.596071859	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X1.111	-5.878231027	18.58197055	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X2.111	-5.948469617	-6.129260202	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X3.111	2.367148898	-2.217647453	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X4.111	10.60683396	13.62804542	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X5.111	-1.478072025	-4.831210752	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X6.111	1.762584947	-2.843658824	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X7.111	6.301371596	-0.186270674	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X8.111	-2.821512439	-5.305977483	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X9.111	8.057325862	0.896949033	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X10.111	-5.512657144	18.6100143	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X11.111	-7.281281926	-6.905929704	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X12.111	8.09696152	0.682788591	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X13.111	-0.071846881	-3.52308311	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X14.111	6.101993106	-0.276549418	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X15.111	-14.0090575	-7.969291826	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X16.111	2.007493279	-2.801360746	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X17.111	-1.289052286	-4.682794233	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X18.111	-12.33237503	-7.831346651	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X19.111	-4.785160043	-6.160315652	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X20.111	1.728471539	-2.869814535	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X21.111	-1.682741263	-5.394127508	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X22.111	9.884726069	3.508333544	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X23.111	9.678486369	3.56114326	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X24.111	9.544309161	3.194751839	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X25.111	-5.158089139	-5.759913583	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X26.111	6.377841018	-0.05208834	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X27.111	23.01206829	1.846563201	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X28.111	4.924191497	15.6983398	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X29.111	-12.04762981	5.719335417	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X30.111	-0.230921247	-4.202678104	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X31.111	-0.595541873	-3.847531219	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X32.111	3.743183635	-1.980879803	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X33.111	-0.862801128	-3.841415544	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X34.111	-5.78586004	18.59968219	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X35.111	2.582908175	-2.619826932	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X36.111	23.03600361	1.805250506	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X37.111	-7.111042001	-6.561649938	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X38.111	-4.098918893	-5.690241952	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X39.111	1.414077781	-2.261550446	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X40.111	6.441638968	-0.02861615	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X41.111	8.203194163	0.902297	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X42.111	0.995862625	-3.049775262	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X43.111	-1.983529307	-5.003821512	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X44.111	0.038140557	-3.063738962	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X45.111	-5.128053166	-6.28553166	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X46.111	0.628774307	-2.900627275	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X47.111	-1.207005539	-4.739382406	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X48.111	9.71292641	3.785829405	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X49.111	8.363026164	14.88022457	rna	Mesenchymal stem cell_Tmsb10 high(Mesenchymal-Stem-Cell-Cultured)
X0.113	9.480183146	3.645019869	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X1.112	-1.20692537	17.6490253	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X2.112	-5.654803731	-6.445233007	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X3.112	-1.027112462	17.75003086	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X4.112	-4.684952714	18.49307285	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X5.112	-1.464536883	-4.504284997	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X6.112	11.41536476	12.94673572	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X7.112	-1.539546826	-4.656795402	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X8.112	-1.744899489	-4.664542575	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X9.112	-3.261188247	-5.855102201	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X10.112	2.590724967	-2.460811873	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X11.112	9.081106685	2.524130444	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X12.112	-5.468687989	-6.107855459	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X13.112	-7.230455377	-6.921877523	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X14.112	4.806723617	-1.331113596	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X15.112	-0.620071933	-4.441982885	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X16.112	-1.197794118	17.74704204	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X17.112	-3.772441365	-5.878120084	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X18.112	8.211583636	0.962051372	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X19.112	-11.17658088	-8.155483385	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X20.112	-7.342215039	-6.829348226	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X21.112	22.86172535	1.597774844	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X22.112	9.566472552	3.427296023	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X23.112	9.727834247	3.807111601	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X24.112	3.038008473	-2.347955366	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X25.112	9.691727183	3.430971961	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X26.112	-5.03282068	-6.146903177	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X27.112	5.048746608	15.6675304	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X28.112	-1.80875776	17.76576076	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X29.112	-14.81462524	2.61946855	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X30.112	9.555434726	3.19478784	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X31.112	-0.311891027	-3.330881496	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X32.112	-2.973697402	17.92104183	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X33.112	7.231304191	0.31921194	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X34.112	-0.608573847	3.393072466	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
X35.112	-1.168361284	17.80533252	rna	Mesenchymal stem cell_Cxcl1 high(Mesenchymal-Stem-Cell-Cultured)
