a,TSNE_1,TSNE_2,X
X1.97,-9.22032194828827,0.0832827172847168,Dividng cell(Neonatal-Calvaria)
X2.97,-9.1036629483613,-0.262906795099515,Dividng cell(Neonatal-Calvaria)
X3.97,-8.80878934864675,-0.0848925597760602,Dividng cell(Neonatal-Calvaria)
X4.97,-9.07542412282809,-0.424719325674216,Dividng cell(Neonatal-Calvaria)
X5.97,-8.21106658355722,-0.0629038236157032,Dividng cell(Neonatal-Calvaria)
X6.97,-8.9575028975891,-0.255935799556336,Dividng cell(Neonatal-Calvaria)
X7.97,-8.65720436316241,-0.654347184866411,Dividng cell(Neonatal-Calvaria)
X8.97,-8.89847676000682,-0.257824679577971,Dividng cell(Neonatal-Calvaria)
X9.97,-9.06327317343689,-0.439625533945733,Dividng cell(Neonatal-Calvaria)
X30.97,-8.73563595111079,-0.731558421977081,Dividng cell(Neonatal-Calvaria)
X47.97,-8.86692552974767,-0.72151484012602,Dividng cell(Neonatal-Calvaria)
X10.97,-8.74874672805778,-0.643114953348763,Dividng cell(Neonatal-Calvaria)
X11.97,-8.98406974367963,-0.273707791469051,Dividng cell(Neonatal-Calvaria)
X12.97,-8.31130223291804,0.122008100957917,Dividng cell(Neonatal-Calvaria)
X13.97,-8.49282765392046,0.202101544398861,Dividng cell(Neonatal-Calvaria)
X47.99,-8.57423386669379,0.354404893639308,Muscle cell_Junb high(Neonatal-Calvaria)
X14.97,-9.15271255454408,0.0396456345328629,Dividng cell(Neonatal-Calvaria)
X16.97,-9.04240308967667,-0.212104891718144,Dividng cell(Neonatal-Calvaria)
X17.97,-8.91918871996688,-0.710651521736338,Dividng cell(Neonatal-Calvaria)
X18.97,-8.86132999770212,-0.697654266176271,Dividng cell(Neonatal-Calvaria)
X19.97,-8.93567861435331,-0.282357963680698,Dividng cell(Neonatal-Calvaria)
X20.97,-9.16791606254265,-0.104480861127012,Dividng cell(Neonatal-Calvaria)
X21.97,-9.00881010947195,-0.00527904006060177,Dividng cell(Neonatal-Calvaria)
X22.97,-9.0022634705367,-0.0103892978111262,Dividng cell(Neonatal-Calvaria)
X23.97,-8.85722404736588,-0.297918391488968,Dividng cell(Neonatal-Calvaria)
X24.97,-8.74804879147988,-0.0261943674474061,Dividng cell(Neonatal-Calvaria)
X25.97,-8.59967429643238,0.314743354404901,Dividng cell(Neonatal-Calvaria)
X26.97,-8.51363855923401,-0.0761525368837526,Dividng cell(Neonatal-Calvaria)
X27.97,-9.00668167496164,-0.367008825751765,Dividng cell(Neonatal-Calvaria)
X28.97,-8.60890589891094,0.153395260572629,Dividng cell(Neonatal-Calvaria)
X29.97,-8.62824798365939,-0.648746564890038,Dividng cell(Neonatal-Calvaria)
X33.97,-8.87435418097526,-0.161381123499951,Dividng cell(Neonatal-Calvaria)
X3.150,-0.694759239161173,3.85454319590075,Stromal cell_Cdkn1c high(Fetal_Stomache)
X35.97,-8.75745248299991,-0.075609672968166,Dividng cell(Neonatal-Calvaria)
X37.97,-9.10637482970273,-0.0953885481755115,Dividng cell(Neonatal-Calvaria)
X38.97,-8.94869774407849,-0.313335777114706,Dividng cell(Neonatal-Calvaria)
X40.97,-8.99154495967178,-0.0407239955515993,Dividng cell(Neonatal-Calvaria)
X41.97,-8.85039775323551,-0.598008835290372,Dividng cell(Neonatal-Calvaria)
X42.97,-9.09155689465616,-0.183470540304445,Dividng cell(Neonatal-Calvaria)
X43.97,-8.92804010341898,0.124534917918614,Dividng cell(Neonatal-Calvaria)
X45.97,-9.05259481237045,-0.308686196656118,Dividng cell(Neonatal-Calvaria)
X46.97,-9.0143988501046,-0.43921676826684,Dividng cell(Neonatal-Calvaria)
X48.97,-9.01058249494805,-0.20806283264313,Dividng cell(Neonatal-Calvaria)
X49.97,-8.89954501852133,0.0366759601545719,Dividng cell(Neonatal-Calvaria)
X2.98,-9.04589498385043,0.0536717456417975,Osteoblast (Neonatal-Calvaria)
X6.98,-8.97942129958772,0.346142472681623,Osteoblast (Neonatal-Calvaria)
X35.98,-8.82544385793329,0.0641705827972812,Osteoblast (Neonatal-Calvaria)
X7.98,-9.16223052941989,0.0493004273662655,Osteoblast (Neonatal-Calvaria)
X8.98,-8.92043123639757,-0.101250750880036,Osteoblast (Neonatal-Calvaria)
X9.98,-8.8228527348035,-0.112053617060831,Osteoblast (Neonatal-Calvaria)
X10.98,-9.16247925216286,-0.0564989778889358,Osteoblast (Neonatal-Calvaria)
X12.98,-8.89663852310445,-0.353608458823793,Osteoblast (Neonatal-Calvaria)
X13.98,-8.24777621714505,0.344619487416392,Osteoblast (Neonatal-Calvaria)
X25.98,-8.18102115453673,0.128611785654096,Osteoblast (Neonatal-Calvaria)
X14.98,-8.57345108855765,0.707224108968265,Osteoblast (Neonatal-Calvaria)
X44.98,-8.92686613650823,0.390209813356804,Osteoblast (Neonatal-Calvaria)
X16.98,-8.51225825918648,0.343863766677321,Osteoblast (Neonatal-Calvaria)
X15.99,-8.55310790694165,0.271542833505831,Muscle cell_Junb high(Neonatal-Calvaria)
X18.98,-9.12532654851519,-0.296600208709597,Osteoblast (Neonatal-Calvaria)
X19.98,-9.13110691836274,0.0267985240079889,Osteoblast (Neonatal-Calvaria)
X20.98,-8.98023086880239,0.220483211743336,Osteoblast (Neonatal-Calvaria)
X23.98,-8.84576521145769,-0.00317979332531144,Osteoblast (Neonatal-Calvaria)
X24.98,-9.03705102761628,-0.443035087815321,Osteoblast (Neonatal-Calvaria)
X28.98,-8.29898630495162,0.174974396320396,Osteoblast (Neonatal-Calvaria)
X19.99,-8.25145544555717,0.133091477869878,Muscle cell_Junb high(Neonatal-Calvaria)
X26.99,-8.21717709176075,0.0705433152697196,Muscle cell_Junb high(Neonatal-Calvaria)
X26.98,-8.97022655396581,-0.205461371469846,Osteoblast (Neonatal-Calvaria)
X27.98,-8.47846507095016,0.511627044538206,Osteoblast (Neonatal-Calvaria)
X29.99,-8.35887671042646,0.545175779500204,Muscle cell_Junb high(Neonatal-Calvaria)
X44.99,-8.50032811782074,0.358761719409383,Muscle cell_Junb high(Neonatal-Calvaria)
X29.98,-9.10763475907805,0.0770970701769445,Osteoblast (Neonatal-Calvaria)
X30.98,-8.87160162279645,0.65446997850542,Osteoblast (Neonatal-Calvaria)
X31.98,-8.71981807370782,0.0793798787424624,Osteoblast (Neonatal-Calvaria)
X32.98,-8.87500236335723,-0.427212353144463,Osteoblast (Neonatal-Calvaria)
X33.98,-8.63926092424239,0.148730403465262,Osteoblast (Neonatal-Calvaria)
X34.98,-8.99710275914213,-0.243289030565044,Osteoblast (Neonatal-Calvaria)
X36.98,-8.83186952273065,-0.160654801906851,Osteoblast (Neonatal-Calvaria)
X38.98,-8.4520670157499,0.077515664133926,Osteoblast (Neonatal-Calvaria)
X39.98,-9.10967233125805,0.0385844968429503,Osteoblast (Neonatal-Calvaria)
X40.98,-8.8924900114837,-0.174112692204977,Osteoblast (Neonatal-Calvaria)
X41.98,-9.00851287851,-0.280697883893336,Osteoblast (Neonatal-Calvaria)
X42.98,-9.06990579183971,-0.246361645496675,Osteoblast (Neonatal-Calvaria)
X43.98,-8.8864632679446,-0.128935987382023,Osteoblast (Neonatal-Calvaria)
X45.98,-8.60886525525657,0.248547159550286,Osteoblast (Neonatal-Calvaria)
X46.98,-9.12727881265112,0.0235970810512292,Osteoblast (Neonatal-Calvaria)
X47.98,-8.21981896219146,0.332995773326168,Osteoblast (Neonatal-Calvaria)
X48.98,-8.94662756606683,-0.243570043107179,Osteoblast (Neonatal-Calvaria)
X49.98,-8.85747268095683,0.359178104204129,Osteoblast (Neonatal-Calvaria)
X0.100,-8.81841272599853,0.0659342392697834,Muscle cell_Junb high(Neonatal-Calvaria)
X2.99,-8.18065944831721,-0.0324607306131599,Muscle cell_Junb high(Neonatal-Calvaria)
X3.99,-8.27735443777227,0.0662471255518325,Muscle cell_Junb high(Neonatal-Calvaria)
X4.99,-8.19414927334627,0.30125267822483,Muscle cell_Junb high(Neonatal-Calvaria)
X6.99,-8.8556231639488,-0.147931417752634,Muscle cell_Junb high(Neonatal-Calvaria)
X9.99,-8.44864713802886,0.00507114523969608,Muscle cell_Junb high(Neonatal-Calvaria)
X10.99,-8.96524147889925,-0.227139892771937,Muscle cell_Junb high(Neonatal-Calvaria)
X11.99,-8.65011701120005,0.285074088922087,Muscle cell_Junb high(Neonatal-Calvaria)
X12.99,-8.85457924769307,-0.0220961206511026,Muscle cell_Junb high(Neonatal-Calvaria)
X13.99,-8.25933296660364,0.0223047609360951,Muscle cell_Junb high(Neonatal-Calvaria)
X14.99,-8.52672374887451,0.249467749745079,Muscle cell_Junb high(Neonatal-Calvaria)
X37.99,-8.58730697844564,0.325668345708069,Muscle cell_Junb high(Neonatal-Calvaria)
X16.99,-8.58867932792211,0.181119658437171,Muscle cell_Junb high(Neonatal-Calvaria)
X17.99,-8.37941517956206,0.185456255837681,Muscle cell_Junb high(Neonatal-Calvaria)
X20.99,-8.53059421617344,0.174618804131921,Muscle cell_Junb high(Neonatal-Calvaria)
X21.99,-8.63354894289762,0.259324731638453,Muscle cell_Junb high(Neonatal-Calvaria)
X22.99,-8.73608683805097,0.200290700517086,Muscle cell_Junb high(Neonatal-Calvaria)
X23.99,-8.99727485247519,-0.204634393641093,Muscle cell_Junb high(Neonatal-Calvaria)
X24.99,-8.4282539062718,0.0972853671020785,Muscle cell_Junb high(Neonatal-Calvaria)
X25.99,-8.22309703394952,0.338423636474664,Muscle cell_Junb high(Neonatal-Calvaria)
X28.99,-8.25124772162047,0.098025517623951,Muscle cell_Junb high(Neonatal-Calvaria)
X30.99,-8.50520661081175,0.209345142564659,Muscle cell_Junb high(Neonatal-Calvaria)
X31.99,-8.18990493425003,0.197296511180101,Muscle cell_Junb high(Neonatal-Calvaria)
X32.99,-8.71231265038024,-0.00471048439513825,Muscle cell_Junb high(Neonatal-Calvaria)
X33.99,-8.34991642360108,0.0996201495373627,Muscle cell_Junb high(Neonatal-Calvaria)
X34.99,-8.61925392253228,0.183339293525026,Muscle cell_Junb high(Neonatal-Calvaria)
X36.99,-8.86056946641902,0.0238488249121707,Muscle cell_Junb high(Neonatal-Calvaria)
X38.99,-8.3224733801613,0.139012681642557,Muscle cell_Junb high(Neonatal-Calvaria)
X39.99,-8.73824205256519,-0.0951111169330166,Muscle cell_Junb high(Neonatal-Calvaria)
X40.99,-8.12834491511949,0.1808847234304,Muscle cell_Junb high(Neonatal-Calvaria)
X41.99,-8.54414320753434,0.202384141665827,Muscle cell_Junb high(Neonatal-Calvaria)
X42.99,-8.27428555470278,0.12338449553821,Muscle cell_Junb high(Neonatal-Calvaria)
X43.99,-8.58356497475632,0.281891161895469,Muscle cell_Junb high(Neonatal-Calvaria)
X46.99,-8.40306583093361,0.436435318909167,Muscle cell_Junb high(Neonatal-Calvaria)
X48.99,-8.86794854580138,-0.00962439962467713,Muscle cell_Junb high(Neonatal-Calvaria)
X49.99,-8.53240831827524,0.21836029180458,Muscle cell_Junb high(Neonatal-Calvaria)
X0.101,5.03856709154072,-5.27825417973711,Granulocyte monocyte progenitor cell(Muscle)
X1.100,4.37099424155918,-4.12138095875929,Granulocyte monocyte progenitor cell(Muscle)
X3.100,4.81626195788944,-4.79595330568446,Granulocyte monocyte progenitor cell(Muscle)
X4.100,5.4617258299621,-6.05063262490778,Granulocyte monocyte progenitor cell(Muscle)
X3.189,5.50583609808653,-6.08075486439053,Neutrophil_Fcnb high(Bone-Marrow_c-kit)
X5.100,4.78020037387154,-4.75900890859637,Granulocyte monocyte progenitor cell(Muscle)
X6.100,4.55903475646768,-4.44087134378102,Granulocyte monocyte progenitor cell(Muscle)
X7.100,4.95654111321391,-5.01837337030014,Granulocyte monocyte progenitor cell(Muscle)
X23.100,4.93663979480102,-5.02777092724296,Granulocyte monocyte progenitor cell(Muscle)
X45.162,4.99118537371182,-5.11129106408435,Neutrophil_Elane high(Fetal-liver)
X8.100,5.41733589442057,-5.962536918451,Granulocyte monocyte progenitor cell(Muscle)
X9.100,5.26357509464743,-5.66910537103377,Granulocyte monocyte progenitor cell(Muscle)
X10.100,4.67664988615677,-4.64531058347769,Granulocyte monocyte progenitor cell(Muscle)
X39.100,5.33820895171502,-5.81518398911087,Granulocyte monocyte progenitor cell(Muscle)
X12.100,4.70884206141109,-4.59737321222374,Granulocyte monocyte progenitor cell(Muscle)
X13.100,5.27002186545021,-5.68086297185041,Granulocyte monocyte progenitor cell(Muscle)
X14.100,4.86172650557775,-4.89024642207475,Granulocyte monocyte progenitor cell(Muscle)
X25.100,4.63814670693192,-4.43841836668141,Granulocyte monocyte progenitor cell(Muscle)
X15.100,4.54711986999986,-4.31794639394216,Granulocyte monocyte progenitor cell(Muscle)
X16.100,4.73145048092356,-4.66500363046957,Granulocyte monocyte progenitor cell(Muscle)
X17.100,4.48328744885883,-4.20371910382342,Granulocyte monocyte progenitor cell(Muscle)
X19.100,4.69782566959755,-4.61825852577038,Granulocyte monocyte progenitor cell(Muscle)
X20.100,5.18721280967726,-5.63996781948697,Granulocyte monocyte progenitor cell(Muscle)
X21.100,5.15225980953173,-5.48248836006402,Granulocyte monocyte progenitor cell(Muscle)
X22.100,5.41054617587541,-5.96645900236095,Granulocyte monocyte progenitor cell(Muscle)
X24.100,5.54515176029413,-6.23218167285974,Granulocyte monocyte progenitor cell(Muscle)
X26.100,4.97401270860245,-5.08392499347587,Granulocyte monocyte progenitor cell(Muscle)
X27.100,3.79686685317887,-3.75674364349297,Granulocyte monocyte progenitor cell(Muscle)
X31.191,3.92311426269491,-3.9527382098868,Monocyte progenitor(Bone-Marrow_c-kit)
X28.100,5.70686341506018,-6.35155098796336,Granulocyte monocyte progenitor cell(Muscle)
X28.194,5.7185049533236,-6.37667201823738,Neutrophil_Ltf high(Bone-Marrow_c-kit)
X29.100,5.3642770799305,-5.84343490716696,Granulocyte monocyte progenitor cell(Muscle)
X30.100,4.50688580508774,-4.27051605420634,Granulocyte monocyte progenitor cell(Muscle)
X31.100,4.54089301322005,-4.23010774192796,Granulocyte monocyte progenitor cell(Muscle)
X32.100,5.80973759797708,-6.39350626499344,Granulocyte monocyte progenitor cell(Muscle)
X33.100,5.25780453213128,-5.68989339518158,Granulocyte monocyte progenitor cell(Muscle)
X34.100,4.62789955874062,-4.51280404980094,Granulocyte monocyte progenitor cell(Muscle)
X35.100,4.86005888468313,-4.91288054897699,Granulocyte monocyte progenitor cell(Muscle)
X36.100,4.86395374052207,-4.88604536632996,Granulocyte monocyte progenitor cell(Muscle)
X37.100,5.20690900479501,-5.57367305208037,Granulocyte monocyte progenitor cell(Muscle)
X38.100,4.90119234963509,-4.72398242262257,Granulocyte monocyte progenitor cell(Muscle)
X41.100,4.79361089893218,-4.7822329650939,Granulocyte monocyte progenitor cell(Muscle)
X42.100,4.52784526148638,-4.29525858784119,Granulocyte monocyte progenitor cell(Muscle)
X43.100,4.71196685476407,-4.63668955555994,Granulocyte monocyte progenitor cell(Muscle)
X44.100,4.49969725409524,-4.33020762936504,Granulocyte monocyte progenitor cell(Muscle)
X45.100,4.40047003873856,-3.87561163208134,Granulocyte monocyte progenitor cell(Muscle)
X41.162,4.36899922235233,-3.87745372303277,Neutrophil_Elane high(Fetal-liver)
X49.162,4.37093320110893,-3.70190116142819,Neutrophil_Elane high(Fetal-liver)
X13.190,4.39389337298651,-3.80186074086036,Monocyte progenitor cell_Prtn3 high(Bone-Marrow_c-kit)
X47.100,4.690760191629,-4.58031506570762,Granulocyte monocyte progenitor cell(Muscle)
X48.100,4.52893293633933,-4.35699557069649,Granulocyte monocyte progenitor cell(Muscle)
X49.100,5.25847651751337,-5.67877808286632,Granulocyte monocyte progenitor cell(Muscle)
X0.102,3.74213127457788,-3.9296312715773,Macrophage_Ms4a6c high(Muscle)
X1.101,4.02002523792214,-3.86955928181919,Macrophage_Ms4a6c high(Muscle)
X20.101,3.17017801598185,-4.01459157766384,Macrophage_Ms4a6c high(Muscle)
X3.101,3.8479058716803,-3.90521469512867,Macrophage_Ms4a6c high(Muscle)
X15.163,2.94166967617773,-4.03548915151967,Dendritic cell(Fetal-liver)
X5.101,3.76179021770903,-3.78936919321831,Macrophage_Ms4a6c high(Muscle)
X7.101,4.2129129894106,-3.89849375705154,Macrophage_Ms4a6c high(Muscle)
X35.191,4.08967654195124,-3.56276162375984,Monocyte progenitor(Bone-Marrow_c-kit)
X8.101,3.72905528763219,-3.55939369854772,Macrophage_Ms4a6c high(Muscle)
X6.191,3.71172336625985,-3.47327047830109,Monocyte progenitor(Bone-Marrow_c-kit)
X45.101,2.7973171070666,-4.38442007886261,Macrophage_Ms4a6c high(Muscle)
X1.163,3.45011728566046,-4.05159377179,Dendritic cell(Fetal-liver)
X16.101,3.47168903619752,-3.93151821595638,Macrophage_Ms4a6c high(Muscle)
X2.163,3.36941751539742,-4.01985441068269,Dendritic cell(Fetal-liver)
X18.101,3.04795583452302,-4.10819342805177,Macrophage_Ms4a6c high(Muscle)
X17.101,3.16852316793615,-4.11058292194034,Macrophage_Ms4a6c high(Muscle)
X31.101,3.03571897067079,-4.17007775381819,Macrophage_Ms4a6c high(Muscle)
X49.101,2.88075806697883,-4.34575122604533,Macrophage_Ms4a6c high(Muscle)
X22.101,3.55744347992899,-3.83945554652792,Macrophage_Ms4a6c high(Muscle)
X26.101,3.69683781017556,-3.46060659048944,Macrophage_Ms4a6c high(Muscle)
X6.121,-4.62127796459289,-9.35882443146623,Macrophage_Lyz1 high(Mammary-Gland-Virgin)
X49.138,-4.67737986482834,-9.35148459623279,Plasmacytoid dendritic cell(Lung)
X33.101,2.46913038844296,-4.73766231500329,Macrophage_Ms4a6c high(Muscle)
X35.101,2.72177301339425,-4.5514243883916,Macrophage_Ms4a6c high(Muscle)
X42.101,2.87872148074135,-4.24095245581532,Macrophage_Ms4a6c high(Muscle)
X5.102,4.61083646464141,0.642000234987537,Proerythrocytes(Bone_Marrow_Mesenchyme)
X1.102,4.39718488846917,0.675514879405015,Proerythrocytes(Bone_Marrow_Mesenchyme)
X26.102,4.46358784676846,0.590921936171512,Proerythrocytes(Bone_Marrow_Mesenchyme)
X22.104,4.42087295294456,0.659071383787306,Erythrocytes(Bone_Marrow_Mesenchyme)
X27.104,4.43304131001648,0.564460910616617,Erythrocytes(Bone_Marrow_Mesenchyme)
X34.193,4.1639118581218,0.672754754023051,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X23.103,5.15616478556704,0.376429110908708,Erythroblast(Bone_Marrow_Mesenchyme)
X2.102,5.17106774149817,0.388353904221478,Proerythrocytes(Bone_Marrow_Mesenchyme)
X24.103,5.12778182744949,0.421090643387662,Erythroblast(Bone_Marrow_Mesenchyme)
X37.103,5.15212129439891,0.398532213543873,Erythroblast(Bone_Marrow_Mesenchyme)
X38.103,5.15620726991586,0.357725585155889,Erythroblast(Bone_Marrow_Mesenchyme)
X45.103,4.96855182283674,0.525530388424405,Erythroblast(Bone_Marrow_Mesenchyme)
X21.102,4.17557484656168,0.644764315440258,Proerythrocytes(Bone_Marrow_Mesenchyme)
X23.193,3.88924788206589,0.779388435672991,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X4.102,4.28079071791738,0.661571221966076,Proerythrocytes(Bone_Marrow_Mesenchyme)
X42.102,4.82801180645138,0.530379873218284,Proerythrocytes(Bone_Marrow_Mesenchyme)
X46.102,4.89545752620909,0.527204716015812,Proerythrocytes(Bone_Marrow_Mesenchyme)
X7.103,4.83063295256867,0.533939532289742,Erythroblast(Bone_Marrow_Mesenchyme)
X19.103,4.66680746521181,0.525523711171381,Erythroblast(Bone_Marrow_Mesenchyme)
X6.102,4.10542242185197,0.744259495942022,Proerythrocytes(Bone_Marrow_Mesenchyme)
X9.102,4.28761708549786,0.733181963990107,Proerythrocytes(Bone_Marrow_Mesenchyme)
X27.102,4.25531859478988,0.628858520686719,Proerythrocytes(Bone_Marrow_Mesenchyme)
X40.102,4.34101735199981,0.510166500890284,Proerythrocytes(Bone_Marrow_Mesenchyme)
X7.102,3.85523031152062,0.813101920599992,Proerythrocytes(Bone_Marrow_Mesenchyme)
X10.102,4.30883547853763,0.677182231299026,Proerythrocytes(Bone_Marrow_Mesenchyme)
X11.102,4.18398785135179,0.74264178113313,Proerythrocytes(Bone_Marrow_Mesenchyme)
X12.102,4.61904580051767,0.615958323670291,Proerythrocytes(Bone_Marrow_Mesenchyme)
X13.102,4.28362134097191,0.666664686337118,Proerythrocytes(Bone_Marrow_Mesenchyme)
X41.102,4.69971298706704,0.352659377850936,Proerythrocytes(Bone_Marrow_Mesenchyme)
X14.102,4.72842254512001,0.37623234677111,Proerythrocytes(Bone_Marrow_Mesenchyme)
X41.103,4.95107134080793,0.376038142170639,Erythroblast(Bone_Marrow_Mesenchyme)
X32.106,4.73731322582624,0.207185402211613,Neutrophil (Bone_Marrow_Mesenchyme)
X16.102,4.42070681970984,0.719699872771937,Proerythrocytes(Bone_Marrow_Mesenchyme)
X18.102,4.38757652863948,0.693422915876944,Proerythrocytes(Bone_Marrow_Mesenchyme)
X11.104,4.58900186794861,0.689462097925206,Erythrocytes(Bone_Marrow_Mesenchyme)
X17.102,4.84928001708146,0.23421371105957,Proerythrocytes(Bone_Marrow_Mesenchyme)
X7.106,4.90893880314491,0.0295399264032924,Neutrophil (Bone_Marrow_Mesenchyme)
X46.106,4.96570883942403,0.209211352242072,Neutrophil (Bone_Marrow_Mesenchyme)
X47.102,4.50146647838235,0.372506112111304,Proerythrocytes(Bone_Marrow_Mesenchyme)
X28.104,4.37966783518819,0.657738188081723,Erythrocytes(Bone_Marrow_Mesenchyme)
X19.102,4.44325318597405,0.490359702673328,Proerythrocytes(Bone_Marrow_Mesenchyme)
X23.102,3.94179248829115,0.4303978961577,Proerythrocytes(Bone_Marrow_Mesenchyme)
X9.193,4.10521426850272,0.0464920917497416,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X45.193,3.97673357887528,0.0862770808516827,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X33.102,4.35311004598524,0.488383255455148,Proerythrocytes(Bone_Marrow_Mesenchyme)
X22.102,3.88410725002889,0.494640901283614,Proerythrocytes(Bone_Marrow_Mesenchyme)
X26.103,4.07096626107836,0.527365412598827,Erythroblast(Bone_Marrow_Mesenchyme)
X6.193,3.93813084466578,0.329779775699718,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X24.102,4.12121742989279,0.663904904488272,Proerythrocytes(Bone_Marrow_Mesenchyme)
X39.103,4.99062930324699,0.567571350345634,Erythroblast(Bone_Marrow_Mesenchyme)
X25.102,5.03210762843856,0.511047347072779,Proerythrocytes(Bone_Marrow_Mesenchyme)
X7.104,4.88954129320483,0.553753450348656,Erythrocytes(Bone_Marrow_Mesenchyme)
X14.104,4.93558172170922,0.527747049694248,Erythrocytes(Bone_Marrow_Mesenchyme)
X5.103,4.6814870042412,0.486444360115863,Erythroblast(Bone_Marrow_Mesenchyme)
X28.102,4.07858401710118,0.812923793945041,Proerythrocytes(Bone_Marrow_Mesenchyme)
X31.193,4.09226701915985,0.778544073857499,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X29.102,4.42789384078065,0.485089131499703,Proerythrocytes(Bone_Marrow_Mesenchyme)
X30.102,4.00897047541158,0.576141899385525,Proerythrocytes(Bone_Marrow_Mesenchyme)
X14.109,4.22897162787724,0.366939830155611,B cell(Bone_Marrow_Mesenchyme)
X39.109,4.38141411322368,0.351726545967586,B cell(Bone_Marrow_Mesenchyme)
X35.102,-7.83964473873618,11.8637679877921,Proerythrocytes(Bone_Marrow_Mesenchyme)
X32.102,-7.80105491851877,11.8567944732769,Proerythrocytes(Bone_Marrow_Mesenchyme)
X32.103,-7.77043577307653,11.8464499820272,Erythroblast(Bone_Marrow_Mesenchyme)
X40.103,-7.86211145895563,11.8655017189064,Erythroblast(Bone_Marrow_Mesenchyme)
X46.105,-7.77898120860351,11.8510899476729,Stromal cell_Col1a2 high(Bone_Marrow_Mesenchyme)
X31.109,-7.8545222585954,11.8633286613539,B cell(Bone_Marrow_Mesenchyme)
X34.102,4.10787454203562,0.746813121686965,Proerythrocytes(Bone_Marrow_Mesenchyme)
X48.105,-8.06731981928929,11.9172809431755,Stromal cell_Col1a2 high(Bone_Marrow_Mesenchyme)
X36.102,4.95343688428917,0.509392871503892,Proerythrocytes(Bone_Marrow_Mesenchyme)
X12.103,5.02863157290862,0.486740824532095,Erythroblast(Bone_Marrow_Mesenchyme)
X22.103,4.99297915034466,0.506876338364567,Erythroblast(Bone_Marrow_Mesenchyme)
X37.102,4.07506462543535,0.752571271284283,Proerythrocytes(Bone_Marrow_Mesenchyme)
X38.102,4.91662614589573,0.531081280427822,Proerythrocytes(Bone_Marrow_Mesenchyme)
X15.103,4.90575880299087,0.548806793996952,Erythroblast(Bone_Marrow_Mesenchyme)
X39.102,3.97370897286275,0.693332415613195,Proerythrocytes(Bone_Marrow_Mesenchyme)
X0.194,4.06881570588473,0.696311806172769,Erythrocyte progenitor_Car1 high(Bone-Marrow_c-kit)
X2.103,4.73970297063555,0.373315706485197,Erythroblast(Bone_Marrow_Mesenchyme)
X18.104,4.76981263076825,0.603032890616234,Erythrocytes(Bone_Marrow_Mesenchyme)
X43.102,4.70322496937382,0.367282081100161,Proerythrocytes(Bone_Marrow_Mesenchyme)
X44.102,4.39513815815921,0.648520521540753,Proerythrocytes(Bone_Marrow_Mesenchyme)
X45.102,4.40265308455443,0.57826959398626,Proerythrocytes(Bone_Marrow_Mesenchyme)
X48.102,4.78612882489415,0.403388534742419,Proerythrocytes(Bone_Marrow_Mesenchyme)
X6.103,4.78466575392309,0.529885649523574,Erythroblast(Bone_Marrow_Mesenchyme)
X13.106,4.82665727376617,0.0692260035545361,Neutrophil (Bone_Marrow_Mesenchyme)
X49.102,4.26196509214672,0.546341968970338,Proerythrocytes(Bone_Marrow_Mesenchyme)
X0.104,5.11050215046512,0.463963236328383,Erythroblast(Bone_Marrow_Mesenchyme)
X31.103,5.06270321867467,0.439234895300032,Erythroblast(Bone_Marrow_Mesenchyme)
X1.103,4.1848306740072,0.621797766761861,Erythroblast(Bone_Marrow_Mesenchyme)
X3.103,4.69469845013437,0.555762068919668,Erythroblast(Bone_Marrow_Mesenchyme)
X4.103,4.68168811094387,0.616106874550118,Erythroblast(Bone_Marrow_Mesenchyme)
X47.104,4.72515047912314,0.613218445917573,Erythrocytes(Bone_Marrow_Mesenchyme)
X13.103,4.71783166133924,0.592621670213686,Erythroblast(Bone_Marrow_Mesenchyme)
X4.104,4.72093744455664,0.617350520085101,Erythrocytes(Bone_Marrow_Mesenchyme)
X8.103,4.74729182279733,0.433575364379762,Erythroblast(Bone_Marrow_Mesenchyme)
X9.103,4.44251336210022,0.666099572225658,Erythroblast(Bone_Marrow_Mesenchyme)
X10.103,4.86074165217861,0.50051583293716,Erythroblast(Bone_Marrow_Mesenchyme)
X11.103,5.0812693080941,0.380116147911498,Erythroblast(Bone_Marrow_Mesenchyme)
X31.104,4.80895895926867,0.607787093766053,Erythrocytes(Bone_Marrow_Mesenchyme)
X14.103,4.71948646293765,0.46845722157449,Erythroblast(Bone_Marrow_Mesenchyme)
X16.103,4.57312556068163,0.462096836519459,Erythroblast(Bone_Marrow_Mesenchyme)
X17.103,4.98524906008276,0.498356449658366,Erythroblast(Bone_Marrow_Mesenchyme)
X18.103,4.36946002138982,0.633024278811923,Erythroblast(Bone_Marrow_Mesenchyme)
X20.103,4.85944703518684,0.564304990573695,Erythroblast(Bone_Marrow_Mesenchyme)
X21.103,4.72507073676891,0.614867286343698,Erythroblast(Bone_Marrow_Mesenchyme)
X27.103,5.11268120130123,0.401595182170604,Erythroblast(Bone_Marrow_Mesenchyme)
